"Household ID","Consumption (KWh)","Timestamp"
2,1.44,1704292200
3,7.35,1704292200
4,7.94,1704292200
5,0.13,1704292200
1,0.81,1704293100
2,7.05,1704293100
3,6.6,1704293100
4,0.85,1704293100
5,8.38,1704293100
1,1.04,1704294000
2,5.32,1704294000
3,3.09,1704294000
4,5.97,1704294000
5,4.88,1704294000
1,7.76,1704294900
2,3.9,1704294900
3,6.02,1704294900
4,7.18,1704294900
5,6.98,1704294900
1,7.71,1704295800
2,1.29,1704295800
3,2.84,1704295800
4,6.68,1704295800
5,4.48,1704295800
1,5.53,1704296700
2,4.86,1704296700
3,6.11,1704296700
4,0.78,1704296700
5,4.2,1704296700
1,1.69,1704297600
2,7.51,1704297600
3,0.54,1704297600
4,0.42,1704297600
5,5.5,1704297600
1,1.48,1704298500
2,8.21,1704298500
3,0.51,1704298500
4,3.07,1704298500
5,2.26,1704298500
1,8.85,1704299400
2,5.48,1704299400
3,7.05,1704299400
4,8.07,1704299400
5,0.49,1704299400
1,6.78,1704300300
2,3.58,1704300300
3,5.64,1704300300
4,3.73,1704300300
5,7.83,1704300300
1,4.08,1704301200
2,2.12,1704301200
3,6.65,1704301200
4,6.12,1704301200
5,8.94,1704301200
1,6.92,1704302100
2,6.28,1704302100
3,8.41,1704302100
4,8.59,1704302100
5,3.99,1704302100
1,8.28,1704303000
2,2.37,1704303000
3,4.48,1704303000
4,3.37,1704303000
5,3.16,1704303000
1,3.89,1704303900
2,7.33,1704303900
3,4.62,1704303900
4,7.01,1704303900
5,4.94,1704303900
1,6.76,1704304800
2,0.63,1704304800
3,7.33,1704304800
4,8.77,1704304800
5,3.12,1704304800
1,7.53,1704305700
2,7.82,1704305700
3,2.78,1704305700
4,3.41,1704305700
5,4.15,1704305700
1,7.16,1704306600
2,6.05,1704306600
3,0.17,1704306600
4,2.71,1704306600
5,1.68,1704306600
1,2.26,1704307500
2,7.64,1704307500
3,0.01,1704307500
4,0.28,1704307500
5,1.1,1704307500
1,6.14,1704308400
2,7.16,1704308400
3,6.57,1704308400
4,7.74,1704308400
5,1.31,1704308400
1,4.81,1704309300
2,3.45,1704309300
3,8.81,1704309300
4,4.3,1704309300
5,5.44,1704309300
1,5.52,1704310200
2,3.32,1704310200
3,1.89,1704310200
4,1.65,1704310200
5,4.53,1704310200
1,6.71,1704311100
2,1.4,1704311100
3,2.31,1704311100
4,3.02,1704311100
5,9.01,1704311100
1,3.84,1704312000
2,8.02,1704312000
3,7.37,1704312000
4,0.7,1704312000
5,1,1704312000
1,8.5,1704312900
2,0.05,1704312900
3,1.88,1704312900
4,8.6,1704312900
5,7,1704312900
1,6.7,1704313800
2,0.63,1704313800
3,6.51,1704313800
4,6.28,1704313800
5,3.33,1704313800
1,7.36,1704314700
2,7.87,1704314700
3,3.92,1704314700
4,1.83,1704314700
5,8.31,1704314700
1,6.79,1704315600
2,3.64,1704315600
3,8.4,1704315600
4,4.81,1704315600
5,3.05,1704315600
1,4.74,1704316500
2,7.46,1704316500
3,6.7,1704316500
4,6.01,1704316500
5,5.27,1704316500
1,4.53,1704317400
2,7.81,1704317400
3,3.97,1704317400
4,6.3,1704317400
5,7.02,1704317400
1,6.67,1704318300
2,6.66,1704318300
3,6.78,1704318300
4,1.05,1704318300
5,1.29,1704318300
1,1.37,1704319200
2,6.1,1704319200
3,2.25,1704319200
4,6.09,1704319200
5,1.09,1704319200
1,4.61,1704320100
2,2.72,1704320100
3,4.92,1704320100
4,8.16,1704320100
5,5.28,1704320100
1,3.16,1704321000
2,3,1704321000
3,7.69,1704321000
4,9,1704321000
5,7.9,1704321000
1,2.71,1704321900
2,4.69,1704321900
3,8.78,1704321900
4,3.66,1704321900
5,0.2,1704321900
1,7.92,1704322800
2,1.57,1704322800
3,7.12,1704322800
4,7.8,1704322800
5,7.69,1704322800
1,2.68,1704323700
2,3.3,1704323700
3,2.07,1704323700
4,1.58,1704323700
5,5.97,1704323700
1,8.52,1704324600
2,2.74,1704324600
3,3.62,1704324600
4,6.08,1704324600
5,4.86,1704324600
1,8.54,1704325500
2,4.37,1704325500
3,7.23,1704325500
4,4.99,1704325500
5,2.99,1704325500
1,1.64,1704326400
2,3.76,1704326400
3,5.56,1704326400
4,7.55,1704326400
5,5.4,1704326400
1,1.56,1704327300
2,1.4,1704327300
3,1.32,1704327300
4,4.75,1704327300
5,8.67,1704327300
1,3.2,1704328200
2,3.07,1704328200
3,4.89,1704328200
4,8.69,1704328200
5,6.49,1704328200
1,4.52,1704329100
2,3.3,1704329100
3,3.93,1704329100
4,0.72,1704329100
5,1.87,1704329100
1,8.4,1704330000
2,0.2,1704330000
3,2.57,1704330000
4,2.87,1704330000
5,5.82,1704330000
1,5.51,1704330900
2,3.06,1704330900
3,1.75,1704330900
4,7.65,1704330900
5,5.84,1704330900
1,6.28,1704331800
2,4.53,1704331800
3,7.75,1704331800
4,3.12,1704331800
5,1.67,1704331800
1,5.23,1704332700
2,7.68,1704332700
3,1.32,1704332700
4,2.6,1704332700
5,2.84,1704332700
1,1.07,1704333600
2,4.29,1704333600
3,2.97,1704333600
4,5.22,1704333600
5,6.91,1704333600
1,2.8,1704334500
2,2.97,1704334500
3,0.76,1704334500
4,4.25,1704334500
5,1.55,1704334500
1,4.84,1704335400
2,0.13,1704335400
3,2.99,1704335400
4,1.17,1704335400
5,6.88,1704335400
1,0.6,1704336300
2,2.34,1704336300
3,2,1704336300
4,3.4,1704336300
5,6.27,1704336300
1,4.85,1704337200
2,0.41,1704337200
3,0.15,1704337200
4,0.21,1704337200
5,8.39,1704337200
1,1.15,1704338100
2,1.16,1704338100
3,4.51,1704338100
4,8.61,1704338100
5,8.31,1704338100
1,6.49,1704339000
2,7.85,1704339000
3,5.28,1704339000
4,2.93,1704339000
5,4.84,1704339000
1,4.63,1704339900
2,7.89,1704339900
3,2.46,1704339900
4,8.36,1704339900
5,5.22,1704339900
1,7.37,1704340800
2,7.66,1704340800
3,3.37,1704340800
4,3.69,1704340800
5,7.52,1704340800
1,7.68,1704341700
2,2.39,1704341700
3,4.71,1704341700
4,4.53,1704341700
5,1.24,1704341700
1,7.55,1704342600
2,6.29,1704342600
3,6.66,1704342600
4,8.29,1704342600
5,7.15,1704342600
1,6.68,1704343500
2,2.61,1704343500
3,0.18,1704343500
4,0.08,1704343500
5,8.91,1704343500
1,7.36,1704344400
2,4.48,1704344400
3,3.79,1704344400
4,7.66,1704344400
5,1.12,1704344400
1,7.46,1704345300
2,2.37,1704345300
3,5.82,1704345300
4,3.58,1704345300
5,1.38,1704345300
1,2.13,1704346200
2,4.38,1704346200
3,6.65,1704346200
4,0.75,1704346200
5,4.15,1704346200
1,1.65,1704347100
2,8.47,1704347100
3,2.24,1704347100
4,4.51,1704347100
5,8.67,1704347100
1,2.92,1704348000
2,5.33,1704348000
3,2.22,1704348000
4,0.02,1704348000
5,6.6,1704348000
1,5.24,1704348900
2,3.91,1704348900
3,2.78,1704348900
4,5.2,1704348900
5,8.53,1704348900
1,7.28,1704349800
2,6.91,1704349800
3,8.56,1704349800
4,7.82,1704349800
5,6.69,1704349800
1,1.66,1704350700
2,3.43,1704350700
3,5.08,1704350700
4,5.1,1704350700
5,1.34,1704350700
1,6.99,1704351600
2,1.96,1704351600
3,7.92,1704351600
4,0.88,1704351600
5,6.27,1704351600
1,1.98,1704352500
2,5.44,1704352500
3,5.38,1704352500
4,1.34,1704352500
5,5.23,1704352500
1,1.4,1704353400
2,2.67,1704353400
3,0.94,1704353400
4,7.7,1704353400
5,2.47,1704353400
1,7.42,1704354300
2,8.47,1704354300
3,3.6,1704354300
4,3.44,1704354300
5,5.46,1704354300
1,5.21,1704355200
2,8.85,1704355200
3,7.56,1704355200
4,2.18,1704355200
5,6.22,1704355200
1,2.52,1704356100
2,3.26,1704356100
3,0.17,1704356100
4,7.31,1704356100
5,3.16,1704356100
1,6.78,1704357000
2,1.23,1704357000
3,2.07,1704357000
4,2.71,1704357000
5,5.23,1704357000
1,1.05,1704357900
2,2.75,1704357900
3,6.03,1704357900
4,7.46,1704357900
5,2.78,1704357900
1,5.21,1704358800
2,4.29,1704358800
3,8.89,1704358800
4,2.55,1704358800
5,8.11,1704358800
1,0.48,1704359700
2,8.73,1704359700
3,8.15,1704359700
4,3.74,1704359700
5,2.58,1704359700
1,2.78,1704360600
2,4.76,1704360600
3,4.34,1704360600
4,7.16,1704360600
5,7.37,1704360600
1,4.06,1704361500
2,1.16,1704361500
3,3.9,1704361500
4,1.12,1704361500
5,2.87,1704361500
1,7.22,1704362400
2,7.2,1704362400
3,7.11,1704362400
4,2.41,1704362400
5,3.58,1704362400
1,7.65,1704363300
2,2.65,1704363300
3,3.65,1704363300
4,4.57,1704363300
5,8.06,1704363300
1,1.74,1704364200
2,8.49,1704364200
3,0.62,1704364200
4,0.29,1704364200
5,4.6,1704364200
1,6.11,1704365100
2,0.83,1704365100
3,2.31,1704365100
4,3.12,1704365100
5,2.65,1704365100
1,5.34,1704366000
2,8.23,1704366000
3,3.82,1704366000
4,5.2,1704366000
5,1.49,1704366000
1,0.24,1704366900
2,2.9,1704366900
3,7.43,1704366900
4,0.36,1704366900
5,8.72,1704366900
1,8.68,1704367800
2,7.09,1704367800
3,8.81,1704367800
4,8.1,1704367800
5,0.95,1704367800
1,6.94,1704368700
2,4.97,1704368700
3,8.33,1704368700
4,3.44,1704368700
5,2.37,1704368700
1,4.18,1704369600
2,1.17,1704369600
3,5.11,1704369600
4,3.33,1704369600
5,0.53,1704369600
1,2.27,1704370500
2,7.72,1704370500
3,7.68,1704370500
4,0.37,1704370500
5,7.71,1704370500
1,6.56,1704371400
2,6.14,1704371400
3,5.52,1704371400
4,7.69,1704371400
5,2.94,1704371400
1,2.07,1704372300
2,6.27,1704372300
3,7.92,1704372300
4,4.93,1704372300
5,6.61,1704372300
1,1.57,1704373200
2,0.07,1704373200
3,0.68,1704373200
4,5.67,1704373200
5,1.46,1704373200
1,5.69,1704374100
2,1.45,1704374100
3,0.93,1704374100
4,7.69,1704374100
5,4.31,1704374100
1,4.32,1704375000
2,3.8,1704375000
3,4.38,1704375000
4,0.77,1704375000
5,3.78,1704375000
1,5.47,1704375900
2,2.34,1704375900
3,1.54,1704375900
4,2.19,1704375900
5,8.88,1704375900
1,5.98,1704376800
2,2.17,1704376800
3,0.32,1704376800
4,5.17,1704376800
5,8.41,1704376800
1,8.96,1704377700
2,0.46,1704377700
3,1.82,1704377700
4,1.72,1704377700
5,8.7,1704377700
1,6.18,1704378600
2,6.82,1704378600
3,4.94,1704378600
4,6.17,1704378600
5,1.4,1704378600
1,6.8,1704379500
2,8,1704379500
3,6.69,1704379500
4,7.75,1704379500
5,4.78,1704379500
1,5.74,1704380400
2,5.96,1704380400
3,7.83,1704380400
4,8.01,1704380400
5,3.33,1704380400
1,3.43,1704381300
2,7.68,1704381300
3,1.76,1704381300
4,5.67,1704381300
5,1.06,1704381300
1,8.73,1704382200
2,3.57,1704382200
3,4.63,1704382200
4,6.69,1704382200
5,1.86,1704382200
1,4.06,1704383100
2,2.15,1704383100
3,8.11,1704383100
4,7.45,1704383100
5,7.86,1704383100
1,7.58,1704384000
2,5.03,1704384000
3,2.09,1704384000
4,4.1,1704384000
5,6.06,1704384000
1,4.15,1704384900
2,6.97,1704384900
3,5.17,1704384900
4,3.57,1704384900
5,3.22,1704384900
1,3.63,1704385800
2,8.38,1704385800
3,7.24,1704385800
4,3.25,1704385800
5,4.35,1704385800
1,2.23,1704386700
2,1.33,1704386700
3,4.09,1704386700
4,7.93,1704386700
5,0.75,1704386700
1,4.5,1704387600
2,4.04,1704387600
3,6.01,1704387600
4,8.65,1704387600
5,1.69,1704387600
1,2.88,1704388500
2,1.62,1704388500
3,0.07,1704388500
4,3.45,1704388500
5,0.65,1704388500
1,1.39,1704389400
2,2.53,1704389400
3,3.09,1704389400
4,1.44,1704389400
5,5.85,1704389400
1,7.85,1704390300
2,1.4,1704390300
3,5.67,1704390300
4,2.14,1704390300
5,0.3,1704390300
1,5.11,1704391200
2,3.63,1704391200
3,8.07,1704391200
4,8.88,1704391200
5,1.46,1704391200
1,1.07,1704392100
2,3.08,1704392100
3,4.22,1704392100
4,3.06,1704392100
5,8.38,1704392100
1,2.88,1704393000
2,5,1704393000
3,5.9,1704393000
4,1.45,1704393000
5,8.12,1704393000
1,3.99,1704393900
2,7.7,1704393900
3,0.72,1704393900
4,2.38,1704393900
5,0.99,1704393900
1,4.8,1704394800
2,6.68,1704394800
3,3.74,1704394800
4,7.1,1704394800
5,2.66,1704394800
1,2.57,1704395700
2,2,1704395700
3,6.41,1704395700
4,8.15,1704395700
5,7.67,1704395700
1,6.88,1704396600
2,7.18,1704396600
3,2.45,1704396600
4,4.81,1704396600
5,6.5,1704396600
1,7.96,1704397500
2,6.74,1704397500
3,6.02,1704397500
4,1.23,1704397500
5,5.74,1704397500
1,7.45,1704398400
2,5.6,1704398400
3,6.58,1704398400
4,3.41,1704398400
5,5.05,1704398400
1,3.41,1704399300
2,4.41,1704399300
3,5.11,1704399300
4,1.01,1704399300
5,7.58,1704399300
1,8.6,1704400200
2,1.59,1704400200
3,6.77,1704400200
4,0.76,1704400200
5,3.9,1704400200
1,7.89,1704401100
2,1.74,1704401100
3,1.19,1704401100
4,1.72,1704401100
5,0.38,1704401100
1,5.66,1704402000
2,5.39,1704402000
3,6.08,1704402000
4,1.84,1704402000
5,2.4,1704402000
1,3.14,1704402900
2,8.13,1704402900
3,2.54,1704402900
4,6.56,1704402900
5,6.14,1704402900
1,3.9,1704403800
2,3.56,1704403800
3,4.37,1704403800
4,6.49,1704403800
5,2.73,1704403800
1,5.98,1704404700
2,2.5,1704404700
3,3.27,1704404700
4,8.02,1704404700
5,0.74,1704404700
1,5.36,1704405600
2,1.72,1704405600
3,1.66,1704405600
4,6.63,1704405600
5,4.98,1704405600
1,0.02,1704406500
2,7.9,1704406500
3,5.85,1704406500
4,3.04,1704406500
5,6.89,1704406500
1,3.6,1704407400
2,5.35,1704407400
3,0.51,1704407400
4,1.61,1704407400
5,3.3,1704407400
1,2.38,1704408300
2,6.78,1704408300
3,5.21,1704408300
4,6.54,1704408300
5,2.14,1704408300
1,5.24,1704409200
2,5.07,1704409200
3,5.77,1704409200
4,0.51,1704409200
5,2.41,1704409200
1,8.69,1704410100
2,6.75,1704410100
3,0.62,1704410100
4,7.6,1704410100
5,8.63,1704410100
1,0.44,1704411000
2,4.12,1704411000
3,2.18,1704411000
4,1.04,1704411000
5,7.65,1704411000
1,1.41,1704411900
2,2.73,1704411900
3,5,1704411900
4,5.37,1704411900
5,4.53,1704411900
1,2.13,1704412800
2,3.88,1704412800
3,3.23,1704412800
4,0.68,1704412800
5,1.6,1704412800
1,7.82,1704413700
2,8.94,1704413700
3,5.85,1704413700
4,2.84,1704413700
5,1.45,1704413700
1,1.44,1704414600
2,7.45,1704414600
3,5.03,1704414600
4,8.77,1704414600
5,8.55,1704414600
1,0.82,1704415500
2,5.55,1704415500
3,1.47,1704415500
4,5.33,1704415500
5,2.76,1704415500
1,7.32,1704416400
2,8.52,1704416400
3,5.73,1704416400
4,8.64,1704416400
5,4.3,1704416400
1,7.22,1704417300
2,5.79,1704417300
3,7.57,1704417300
4,1.24,1704417300
5,0.82,1704417300
1,4.74,1704418200
2,8.35,1704418200
3,7.87,1704418200
4,3.88,1704418200
5,6.74,1704418200
1,2.35,1704419100
2,6.88,1704419100
3,1.23,1704419100
4,8.82,1704419100
5,7.2,1704419100
1,6.96,1704420000
2,5.63,1704420000
3,6.95,1704420000
4,2.12,1704420000
5,4.36,1704420000
1,2.02,1704420900
2,8.46,1704420900
3,8.04,1704420900
4,5.5,1704420900
5,7.78,1704420900
1,6.43,1704421800
2,2.56,1704421800
3,1.39,1704421800
4,6.81,1704421800
5,7.4,1704421800
1,2.26,1704422700
2,4.08,1704422700
3,4.62,1704422700
4,8.98,1704422700
5,4.14,1704422700
1,1.99,1704423600
2,3.85,1704423600
3,8.92,1704423600
4,5.85,1704423600
5,8.99,1704423600
1,7.63,1704424500
2,1.67,1704424500
3,7.87,1704424500
4,4.66,1704424500
5,4.66,1704424500
1,6.77,1704425400
2,2.68,1704425400
3,7.82,1704425400
4,2.69,1704425400
5,8.62,1704425400
1,1.41,1704426300
2,6.37,1704426300
3,6.81,1704426300
4,8.89,1704426300
5,6.65,1704426300
1,3.58,1704427200
2,1.72,1704427200
3,2.35,1704427200
4,1.98,1704427200
5,2.77,1704427200
1,1.63,1704428100
2,1.52,1704428100
3,5.11,1704428100
4,8.12,1704428100
5,6.1,1704428100
1,2.59,1704429000
2,2.55,1704429000
3,4.37,1704429000
4,7.96,1704429000
5,4.82,1704429000
1,4.62,1704429900
2,3.57,1704429900
3,8.28,1704429900
4,8.2,1704429900
5,6.71,1704429900
1,3.96,1704430800
2,4.92,1704430800
3,3.3,1704430800
4,5.74,1704430800
5,2.62,1704430800
1,3.9,1704431700
2,6.71,1704431700
3,1.69,1704431700
4,4.4,1704431700
5,2.09,1704431700
1,6.68,1704432600
2,3.95,1704432600
3,3.67,1704432600
4,3.36,1704432600
5,0.24,1704432600
1,7.68,1704433500
2,8.03,1704433500
3,8.98,1704433500
4,1.57,1704433500
5,0.35,1704433500
1,4,1704434400
2,2.79,1704434400
3,1.99,1704434400
4,4.56,1704434400
5,4.13,1704434400
1,8.54,1704435300
2,5.84,1704435300
3,7.09,1704435300
4,3.42,1704435300
5,4.38,1704435300
1,7.82,1704436200
2,0.41,1704436200
3,8.09,1704436200
4,2.88,1704436200
5,3.35,1704436200
1,6.47,1704437100
2,7.82,1704437100
3,4.28,1704437100
4,1.45,1704437100
5,2.95,1704437100
1,0.76,1704438000
2,0.01,1704438000
3,5.84,1704438000
4,6.04,1704438000
5,6.77,1704438000
1,1.38,1704438900
2,1.49,1704438900
3,7.74,1704438900
4,5.74,1704438900
5,6.54,1704438900
1,7.75,1704439800
2,0.73,1704439800
3,8.12,1704439800
4,2.45,1704439800
5,6.56,1704439800
1,4.43,1704440700
2,0.62,1704440700
3,4.63,1704440700
4,5.38,1704440700
5,8.01,1704440700
1,0.68,1704441600
2,7.55,1704441600
3,8.07,1704441600
4,1.5,1704441600
5,6.37,1704441600
1,7.11,1704442500
2,2.58,1704442500
3,6.43,1704442500
4,2.2,1704442500
5,5.95,1704442500
1,4.31,1704443400
2,8.99,1704443400
3,1.62,1704443400
4,6.19,1704443400
5,4.48,1704443400
1,5.08,1704444300
2,2.85,1704444300
3,2.67,1704444300
4,2.12,1704444300
5,5.23,1704444300
1,1.92,1704445200
2,6.59,1704445200
3,7.25,1704445200
4,7.42,1704445200
5,6.57,1704445200
1,2.67,1704446100
2,8.18,1704446100
3,4.52,1704446100
4,8.67,1704446100
5,4.78,1704446100
1,4.34,1704447000
2,6.98,1704447000
3,0.85,1704447000
4,6.38,1704447000
5,3.79,1704447000
1,4.86,1704447900
2,3.16,1704447900
3,5.22,1704447900
4,0.28,1704447900
5,7.45,1704447900
1,3.85,1704448800
2,2.5,1704448800
3,2.56,1704448800
4,1.16,1704448800
5,2.93,1704448800
1,8.57,1704449700
2,3.5,1704449700
3,2.14,1704449700
4,3.47,1704449700
5,8.1,1704449700
1,4.54,1704450600
2,5.64,1704450600
3,5.88,1704450600
4,3.25,1704450600
5,7.99,1704450600
1,6.37,1704451500
2,1.53,1704451500
3,6.32,1704451500
4,4.25,1704451500
5,8.64,1704451500
1,1.84,1704452400
2,7.39,1704452400
3,6.15,1704452400
4,4.99,1704452400
5,5.78,1704452400
1,0.46,1704453300
2,9,1704453300
3,8.01,1704453300
4,3.38,1704453300
5,1.86,1704453300
1,1.74,1704454200
2,0.87,1704454200
3,4.7,1704454200
4,4.8,1704454200
5,7.89,1704454200
1,1.06,1704455100
2,4.26,1704455100
3,6.95,1704455100
4,6.14,1704455100
5,7.14,1704455100
1,7.79,1704456000
2,1.04,1704456000
3,6.34,1704456000
4,5.87,1704456000
5,8.65,1704456000
1,0.96,1704456900
2,1.48,1704456900
3,5.92,1704456900
4,8.51,1704456900
5,1.97,1704456900
1,0.67,1704457800
2,8.56,1704457800
3,2.7,1704457800
4,3.05,1704457800
5,4.37,1704457800
1,5.07,1704458700
2,4.66,1704458700
3,1.74,1704458700
4,7.27,1704458700
5,4.62,1704458700
1,1.11,1704459600
2,1.23,1704459600
3,3.18,1704459600
4,2.65,1704459600
5,2.06,1704459600
1,1.39,1704460500
2,8.51,1704460500
3,3.58,1704460500
4,3.95,1704460500
5,8.7,1704460500
1,0.62,1704461400
2,0.18,1704461400
3,5.56,1704461400
4,8.59,1704461400
5,6.36,1704461400
1,1.44,1704462300
2,6.99,1704462300
3,2.27,1704462300
4,3.85,1704462300
5,5.61,1704462300
1,4.15,1704463200
2,4.23,1704463200
3,0.15,1704463200
4,2.08,1704463200
5,6.31,1704463200
1,0.36,1704464100
2,7.16,1704464100
3,4.93,1704464100
4,3.2,1704464100
5,6.36,1704464100
1,7.79,1704465000
2,8.51,1704465000
3,5.2,1704465000
4,2.68,1704465000
5,1.32,1704465000
1,8.32,1704465900
2,6.66,1704465900
3,7.74,1704465900
4,7.41,1704465900
5,6.72,1704465900
1,7.46,1704466800
2,2.24,1704466800
3,2.32,1704466800
4,6.36,1704466800
5,3.39,1704466800
1,4.45,1704467700
2,6.45,1704467700
3,0.8,1704467700
4,5.13,1704467700
5,5.01,1704467700
1,2.87,1704468600
2,7.51,1704468600
3,6.05,1704468600
4,5.84,1704468600
5,3.12,1704468600
1,6.87,1704469500
2,2.8,1704469500
3,0.21,1704469500
4,8.62,1704469500
5,2.14,1704469500
1,1.12,1704470400
2,4.69,1704470400
3,3.65,1704470400
4,8.07,1704470400
5,1.75,1704470400
1,7.68,1704471300
2,3.84,1704471300
3,7.1,1704471300
4,6.51,1704471300
5,4.64,1704471300
1,6.11,1704472200
2,3.43,1704472200
3,3.96,1704472200
4,3.33,1704472200
5,8.48,1704472200
1,2.92,1704473100
2,0.53,1704473100
3,7.37,1704473100
4,6.51,1704473100
5,5.49,1704473100
1,4,1704474000
2,2.73,1704474000
3,4.61,1704474000
4,3.86,1704474000
5,6.17,1704474000
1,6.46,1704474900
2,7.04,1704474900
3,6.08,1704474900
4,1.68,1704474900
5,4.11,1704474900
1,3.6,1704475800
2,2.56,1704475800
3,3.39,1704475800
4,0.42,1704475800
5,4.43,1704475800
1,1.73,1704476700
2,6.12,1704476700
3,7.32,1704476700
4,5.66,1704476700
5,2.93,1704476700
1,2.17,1704477600
2,2.97,1704477600
3,8.13,1704477600
4,1.17,1704477600
5,0.57,1704477600
1,3.67,1704478500
2,0.65,1704478500
3,0.33,1704478500
4,2.71,1704478500
5,0.22,1704478500
1,0.06,1704479400
2,0.97,1704479400
3,2.06,1704479400
4,5.31,1704479400
5,2.22,1704479400
1,5.1,1704480300
2,7.07,1704480300
3,6,1704480300
4,8.86,1704480300
5,0.63,1704480300
1,6.45,1704481200
2,6.22,1704481200
3,5.37,1704481200
4,1.19,1704481200
5,7.09,1704481200
1,3.44,1704482100
2,1.09,1704482100
3,3.15,1704482100
4,7.14,1704482100
5,0.99,1704482100
1,4.39,1704483000
2,3.52,1704483000
3,7.29,1704483000
4,1.94,1704483000
5,0.46,1704483000
1,1.72,1704483900
2,2.57,1704483900
3,6.4,1704483900
4,2.73,1704483900
5,2.44,1704483900
1,6.01,1704484800
2,6.94,1704484800
3,2.17,1704484800
4,5.32,1704484800
5,0.62,1704484800
1,6.11,1704485700
2,4.04,1704485700
3,0.77,1704485700
4,0.2,1704485700
5,3.18,1704485700
1,0.88,1704486600
2,5.11,1704486600
3,0.02,1704486600
4,5.5,1704486600
5,4.3,1704486600
1,2.84,1704487500
2,5.52,1704487500
3,5.04,1704487500
4,0.01,1704487500
5,7.65,1704487500
1,2.92,1704488400
2,2.14,1704488400
3,2.58,1704488400
4,0.84,1704488400
5,4.73,1704488400
1,0.35,1704489300
2,7.73,1704489300
3,4.97,1704489300
4,5.36,1704489300
5,1.64,1704489300
1,6.48,1704490200
2,0.53,1704490200
3,3.3,1704490200
4,5.68,1704490200
5,7.1,1704490200
1,5.94,1704491100
2,4.14,1704491100
3,4.52,1704491100
4,5.71,1704491100
5,6.49,1704491100
1,4.49,1704492000
2,3.14,1704492000
3,4.45,1704492000
4,6.04,1704492000
5,5.75,1704492000
1,7.68,1704492900
2,6.16,1704492900
3,0.46,1704492900
4,7.94,1704492900
5,2.95,1704492900
1,7.94,1704493800
2,0.12,1704493800
3,1,1704493800
4,3.88,1704493800
5,6.96,1704493800
1,6.8,1704494700
2,8.69,1704494700
3,4.54,1704494700
4,8.25,1704494700
5,4.6,1704494700
1,8.23,1704495600
2,7.78,1704495600
3,8.91,1704495600
4,1.33,1704495600
5,5.8,1704495600
1,3.71,1704496500
2,8.81,1704496500
3,5.19,1704496500
4,3.36,1704496500
5,8.41,1704496500
1,1.2,1704497400
2,5.87,1704497400
3,5.81,1704497400
4,4.58,1704497400
5,6.29,1704497400
1,7.36,1704498300
2,1.21,1704498300
3,5.32,1704498300
4,8.31,1704498300
5,2.13,1704498300
1,2.08,1704499200
2,3.96,1704499200
3,5.26,1704499200
4,6.56,1704499200
5,1.19,1704499200
1,7.52,1704500100
2,6.17,1704500100
3,3.58,1704500100
4,7.39,1704500100
5,6.51,1704500100
1,3.14,1704501000
2,4.72,1704501000
3,6.35,1704501000
4,4.49,1704501000
5,1.73,1704501000
1,0.12,1704501900
2,5.19,1704501900
3,5,1704501900
4,0.53,1704501900
5,8.56,1704501900
1,2.33,1704502800
2,6.36,1704502800
3,2.02,1704502800
4,8.98,1704502800
5,2.51,1704502800
1,0.93,1704503700
2,5.23,1704503700
3,8.61,1704503700
4,8.57,1704503700
5,6.31,1704503700
1,5.93,1704504600
2,7.9,1704504600
3,2.19,1704504600
4,4.29,1704504600
5,8.41,1704504600
1,1.57,1704505500
2,3.54,1704505500
3,0.88,1704505500
4,6.54,1704505500
5,1.32,1704505500
1,5.5,1704506400
2,1.3,1704506400
3,2.06,1704506400
4,0.6,1704506400
5,0.77,1704506400
1,3.06,1704507300
2,0.55,1704507300
3,8.34,1704507300
4,2.98,1704507300
5,4.74,1704507300
1,7.44,1704508200
2,7.82,1704508200
3,0.7,1704508200
4,2.74,1704508200
5,1.46,1704508200
1,6.22,1704509100
2,2.44,1704509100
3,6.88,1704509100
4,8.33,1704509100
5,1.52,1704509100
1,6.67,1704510000
2,4.71,1704510000
3,7.11,1704510000
4,5.11,1704510000
5,1.89,1704510000
1,8.73,1704510900
2,7.06,1704510900
3,7.94,1704510900
4,3.38,1704510900
5,3.19,1704510900
1,0.13,1704511800
2,2.44,1704511800
3,3.98,1704511800
4,3.18,1704511800
5,1.4,1704511800
1,8.46,1704512700
2,0.55,1704512700
3,7.9,1704512700
4,6.58,1704512700
5,3.11,1704512700
1,6.71,1704513600
2,6.7,1704513600
3,7.29,1704513600
4,5.72,1704513600
5,4.65,1704513600
1,8.84,1704514500
2,5.99,1704514500
3,8.4,1704514500
4,4.94,1704514500
5,1.89,1704514500
1,4.2,1704515400
2,1.71,1704515400
3,4.23,1704515400
4,0.71,1704515400
5,3.88,1704515400
